
Gunt Gerätebau GmbH
Fahrenberg 14, Postfach 1125,
22885 Barsbuettel
Germany, Tel ++4940 / 67 08 54 -0

Name:	CE 600

Date:	21.02.2023
Time:	14:52:25
Comment:	Comment Max. 70 Letters                                               

Data Start	
t	T1, Temperature 1	T2, Temperature 2	T3, Temperature 3	T4, Temperature 4	T5, Temperature 5	T6, Temperature 6	T7, Temperature 7	T8, Temperature 8	T9, Temperature 9	T10, Temperature 10	T11, Temperature 11	T12, Temperature 12	T13, Temperature 13	T14, Temperature 14	T15, Temperature 15	T16, Temperature 16	dp, Differential Pressure	Y1, Control Variable Heater	Y2, Control Variable Ratio Volumetric Flow	Y3, Control Variable Volumetric Flow	
h:min:s	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	mbar	%	%	%	
15:12:27	22.7783	23.1445	82.3242	80.0537	68.6279	39.4043	23.5107	22.9248	22.7783	22.9248	22.8516	23.1445	23.1445	21.0937	8.2031	8.5693	8.1787	98.7305	0.0000	0.0000
15:12:28	22.7051	23.1445	82.3242	80.1270	69.5801	39.6240	23.6572	22.9248	22.8516	22.9248	22.9248	23.1445	23.1445	21.2402	8.1299	8.6426	8.4229	98.7305	0.0000	0.0000
15:12:29	22.6318	23.1445	82.3242	80.2002	70.1660	39.8437	23.7305	22.8516	22.6318	22.9980	22.8516	23.2178	23.0713	21.1670	8.1299	8.5693	8.4229	98.6328	0.0000	0.0000
15:12:30	22.6318	23.0713	82.3242	80.2002	71.0449	40.1367	23.9502	22.8516	22.7783	22.9980	22.9248	23.2178	23.2178	21.0937	8.2031	8.5693	8.5449	98.7305	0.0000	0.0000
15:12:31	22.7051	23.0713	82.2510	80.2002	72.2168	41.0889	23.9502	22.9248	22.7051	22.9980	22.8516	23.1445	23.2178	21.2402	8.2031	8.5693	8.6670	98.7305	0.0000	0.0000
15:12:32	22.7051	23.1445	82.2510	80.2002	73.8281	41.6748	24.1699	22.8516	22.7783	22.9248	22.9980	23.2178	23.2178	21.1670	8.2031	8.3496	8.7891	98.8281	0.0000	0.0000
15:12:33	22.7051	23.1445	82.1777	80.2002	75.5127	42.4072	24.3164	22.8516	22.7051	22.9980	22.8516	23.0713	23.2178	21.0937	8.1299	8.5693	8.9111	98.6328	0.0000	0.0000
15:12:34	22.7051	23.0713	82.3242	80.2002	76.7578	43.2129	24.5361	22.8516	22.7051	23.0713	23.0713	23.1445	23.1445	21.0937	7.9834	8.6426	8.7891	98.7305	0.0000	0.0000
15:12:35	22.7783	23.1445	82.3975	80.2734	77.5635	44.3115	24.6094	22.8516	22.7783	23.0713	22.9980	23.2178	23.1445	21.1670	8.0566	8.5693	9.0332	98.7305	0.0000	0.0000
15:12:36	22.7051	23.0713	82.3975	80.2734	78.2959	45.8496	24.7559	22.9248	22.7783	23.0713	22.9248	23.1445	23.2910	21.1670	8.1299	8.5693	9.1553	98.7305	0.0000	0.0000
15:12:37	22.6318	23.1445	82.3975	80.3467	79.3945	49.8047	25.0488	22.9980	22.7051	22.9980	22.7783	23.1445	23.2178	21.0937	8.1299	8.5693	9.2773	98.6328	0.0000	0.0000
15:12:38	22.6318	23.1445	82.4707	80.3467	79.8340	57.5684	25.3418	22.9980	22.8516	22.9248	22.9248	23.2178	22.9980	21.0937	8.2031	8.4961	9.2773	98.7305	0.0000	0.0000
15:12:39	22.6318	23.1445	82.3975	80.4199	80.1270	63.4277	25.7080	23.0713	22.9248	22.9980	23.0713	23.2178	23.2178	21.1670	7.9834	8.5693	9.6436	98.7305	0.0000	0.0000
15:12:40	22.6318	23.0713	82.5439	80.4199	80.2002	66.5039	26.0010	23.1445	22.7783	22.9980	22.8516	23.0713	23.2178	21.2402	8.1299	8.5693	9.6436	98.7305	0.0000	0.0000
15:12:41	22.6318	23.0713	82.5439	80.4932	80.2002	67.8955	26.2207	23.1445	22.7051	22.9980	22.9248	23.0713	23.1445	21.0937	8.1299	8.5693	9.6436	98.7305	0.0000	0.0000
15:12:42	22.7051	23.1445	82.5439	80.4932	80.2002	67.9687	26.4404	23.1445	22.7783	22.9980	22.9248	23.1445	23.1445	21.0205	8.1299	8.4961	9.6436	98.7305	0.0000	0.0000
15:12:43	22.7051	23.1445	82.5439	80.5664	80.0537	68.2617	26.5137	23.2178	22.7783	22.9980	22.9248	23.1445	23.1445	21.0937	8.3496	8.5693	9.7656	98.7305	0.0000	0.0000
15:12:44	22.7783	23.2178	82.4707	80.5664	80.0537	69.4336	26.6602	23.2178	22.7783	22.9248	22.8516	23.1445	23.2910	21.1670	8.1299	8.5693	9.6436	98.7305	0.0000	0.0000
15:12:45	22.7051	22.9980	82.4707	80.5664	79.9805	70.6055	26.8799	23.2178	22.7783	22.9980	22.8516	23.2178	23.2910	21.0937	8.0566	8.6426	9.7656	98.7305	0.0000	0.0000
15:12:46	22.6318	23.1445	82.5439	80.6396	79.9805	70.9717	27.0264	23.1445	22.8516	22.9980	22.8516	23.1445	23.2178	21.0937	8.1299	8.2764	9.6436	98.6328	0.0000	0.0000
15:12:47	22.6318	23.0713	82.5439	80.6396	79.9805	70.6787	27.1729	23.1445	22.7783	23.0713	22.8516	23.2178	23.1445	21.1670	8.2764	8.5693	9.5215	98.7305	0.0000	0.0000
15:12:48	22.7051	23.1445	82.6172	80.6396	80.0537	70.0195	27.2461	23.0713	22.7783	22.9248	22.8516	23.2910	23.1445	21.0937	8.1299	8.4961	9.5215	98.7305	0.0000	0.0000
15:12:49	22.6318	23.1445	82.6904	80.5664	80.0537	70.0928	27.6123	23.1445	22.7783	23.0713	22.9248	23.0713	23.1445	21.2402	8.2031	8.5693	9.6436	98.8281	0.0000	0.0000
15:12:50	22.7051	23.1445	82.7637	80.5664	80.0537	69.7266	28.1982	23.2178	22.7051	23.0713	22.9248	23.2178	23.1445	20.9473	8.1299	8.5693	9.8877	98.7305	0.0000	0.0000
15:12:51	22.7051	23.1445	82.7637	80.6396	80.1270	69.4336	28.8574	23.2178	22.7783	22.9980	22.9248	23.2910	23.2178	21.0205	8.1299	8.4961	9.8877	98.8281	0.0000	0.0000
15:12:52	22.7783	23.1445	82.6904	80.6396	80.2002	71.6309	30.1025	23.4375	22.8516	23.1445	22.9980	23.2910	23.2178	21.0937	8.1299	8.4961	10.3760	98.7305	0.0000	0.0000
15:12:53	22.7051	23.1445	82.6172	80.6396	80.2002	74.3408	31.2012	23.6572	22.7783	22.9248	22.9980	23.2178	23.2910	21.2402	8.1299	8.4961	10.3760	98.6328	0.0000	0.0000
15:12:54	22.6318	23.1445	82.6172	80.7129	80.2002	76.3916	32.1533	23.8770	22.7051	22.9980	22.9248	23.2178	23.1445	21.1670	8.1299	8.5693	10.6201	98.7305	0.0000	0.0000
15:12:55	22.5586	23.0713	82.6172	80.7129	80.2734	77.6367	33.2520	23.9502	22.7783	23.0713	22.9248	23.0713	23.1445	21.0205	8.1299	8.4961	10.4980	98.6328	0.0000	0.0000
15:12:56	22.7051	23.1445	82.7637	80.7129	80.2002	78.2959	34.4971	24.0967	22.7051	22.9248	22.8516	23.3643	23.1445	21.0205	8.2764	8.5693	10.4980	98.8281	0.0000	0.0000
15:12:57	22.6318	23.1445	82.7637	80.7129	80.2002	79.1748	36.1816	24.1699	22.7051	22.9980	22.9248	23.2910	23.2910	21.0937	8.0566	8.5693	10.7422	98.7305	0.0000	0.0000
15:12:58	22.7051	23.1445	82.7637	80.7861	80.2734	79.5410	37.3535	24.2432	22.6318	22.9980	22.9980	23.0713	23.2910	21.0937	8.2031	8.4961	10.8643	98.7305	0.0000	0.0000
15:12:59	22.7051	23.0713	82.7637	80.7861	80.2734	79.5410	38.3057	24.2432	22.7051	23.0713	22.9248	23.1445	23.2178	21.0937	8.0566	8.4229	11.1084	98.6328	0.0000	0.0000
15:13:00	22.7051	23.1445	82.6904	80.7861	80.3467	79.6143	38.7451	24.2432	22.7783	22.9980	22.8516	22.9248	23.2178	21.0937	8.1299	8.4961	11.1084	98.7305	0.0000	0.0000
15:13:01	22.7051	23.0713	82.6904	80.7861	80.3467	79.6143	39.2578	24.2432	22.8516	23.0713	22.9248	23.3643	23.1445	21.0937	8.1299	8.5693	11.2305	98.7305	0.0000	0.0000
15:13:02	22.6318	23.0713	82.6172	80.7861	80.3467	79.5410	40.1367	24.2432	22.7783	22.9980	22.7783	23.1445	23.2178	21.0937	7.9834	8.5693	11.5967	98.8281	0.0000	0.0000
15:13:03	22.6318	23.0713	82.5439	80.8594	80.4932	79.5410	41.9678	24.5361	22.7783	22.9980	22.9980	23.1445	23.2910	21.0205	8.0566	8.5693	11.7187	98.7305	0.0000	0.0000
15:13:04	22.6318	23.0713	82.5439	80.8594	80.4932	79.5410	45.1172	25.0488	22.7783	22.9980	22.9248	23.2178	23.0713	21.0937	8.2031	8.4961	11.5967	98.7305	0.0000	0.0000
15:13:05	22.7051	23.1445	82.5439	80.8594	80.4932	79.5410	48.6328	25.7812	22.8516	22.9980	22.9248	23.1445	23.1445	21.0937	8.1299	8.5693	11.7187	98.7305	0.0000	0.0000
15:13:06	22.6318	23.0713	82.6172	80.9326	80.4932	79.5410	52.4414	27.0996	22.7783	23.0713	22.9248	22.9980	23.0713	21.1670	8.1299	8.4961	12.0850	98.8281	0.0000	0.0000
15:13:07	22.6318	23.1445	82.7637	81.0059	80.4932	79.5410	61.9629	30.0293	22.8516	22.9980	22.8516	23.1445	23.2178	21.2402	8.0566	8.6426	12.6953	98.7305	0.0000	0.0000
15:13:08	22.6318	23.1445	82.8369	81.0059	80.6396	79.6143	66.7969	33.1055	22.8516	22.9248	22.7783	23.2178	23.1445	21.1670	8.0566	8.4961	12.6953	98.8281	0.0000	0.0000
15:13:09	22.7783	23.0713	82.9834	81.0059	80.5664	79.6143	69.0674	36.8408	22.7783	22.9980	22.9980	23.0713	23.1445	21.3135	8.1299	8.4229	13.0615	98.8281	0.0000	0.0000
15:13:10	22.7783	23.0713	82.9834	81.0059	80.5664	79.5410	71.9238	40.5029	22.8516	22.9980	22.8516	23.1445	23.1445	21.0205	8.2031	8.4961	13.3057	98.7305	0.0000	0.0000
15:13:11	22.6318	23.1445	82.9834	80.9326	80.6396	79.6143	75.2197	44.2383	22.9248	23.0713	22.9980	23.2178	23.0713	21.0205	8.0566	8.4229	13.4277	98.7305	0.0000	0.0000
15:13:12	22.6318	23.0713	82.9102	81.0791	80.6396	79.6143	77.7100	46.6553	22.9248	23.0713	22.8516	23.2178	23.2178	21.1670	8.1299	8.5693	13.3057	98.7305	0.0000	0.0000
15:13:13	22.7051	23.0713	82.9102	81.0059	80.5664	79.6875	78.7354	47.8271	22.9980	22.9980	22.8516	23.1445	23.2178	21.1670	8.2764	8.4961	13.4277	98.6328	0.0000	0.0000
15:13:14	22.7051	23.0713	82.8369	81.0791	80.6396	79.6143	79.1016	48.1201	22.9248	22.9980	22.9248	23.2910	23.2178	21.0205	8.2764	8.6426	13.5498	98.7305	0.0000	0.0000
15:13:15	22.7051	23.0713	82.8369	81.0791	80.7129	79.6143	79.2480	49.2187	22.9248	22.9980	22.8516	23.2910	23.1445	21.2402	8.1299	8.4961	13.7939	98.7305	0.0000	0.0000
15:13:16	22.7051	23.2178	82.8369	81.0791	80.7129	79.8340	79.3213	51.6357	22.9980	23.1445	22.9248	23.2178	23.2178	20.8740	8.1299	8.5693	14.1602	98.6328	0.0000	0.0000
15:13:17	22.7051	23.0713	82.8369	81.1523	80.7129	79.7607	79.1748	55.2246	22.9980	23.1445	22.8516	23.2178	23.1445	21.1670	8.1299	8.5693	14.4043	98.7305	0.0000	0.0000
15:13:18	22.6318	23.1445	82.8369	81.1523	80.7129	79.8340	79.1016	58.5937	22.9980	22.9980	22.9248	23.2178	23.0713	21.1670	8.1299	8.5693	14.5264	98.7305	0.0000	0.0000
15:13:19	22.7051	23.0713	82.8369	81.0791	80.6396	79.7607	79.0283	61.5967	23.2178	23.0713	22.9248	23.1445	23.1445	21.1670	8.3496	8.5693	14.6484	98.7305	0.0000	0.0000
15:13:20	22.5586	23.0713	82.7637	81.2256	80.7861	79.8340	78.8818	64.0137	23.5840	23.0713	22.9980	23.1445	23.2910	21.0937	8.1299	8.4961	14.7705	98.7305	0.0000	0.0000
15:13:21	22.5586	23.1445	82.8369	81.1523	80.7861	79.9072	79.0283	65.5518	23.8770	23.2178	22.9980	23.2910	23.1445	21.0205	8.1299	8.4961	14.6484	98.8281	0.0000	0.0000
15:13:22	22.7051	23.1445	82.8369	81.1523	80.8594	79.9805	78.9551	65.9912	24.6094	22.9980	22.9248	23.2178	23.2910	21.2402	8.1299	8.5693	15.0146	98.7305	0.0000	0.0000
15:13:23	22.7051	23.1445	82.8369	81.2256	80.7861	79.9805	78.9551	66.2842	25.4883	22.9980	22.9248	23.1445	23.1445	21.0937	8.0566	8.5693	15.5029	98.6328	0.0000	0.0000
15:13:24	22.6318	23.1445	82.7637	81.1523	80.7861	79.9805	79.0283	67.8223	27.0996	22.9980	22.9248	23.1445	23.2178	21.0205	8.1299	8.6426	15.7471	98.7305	0.0000	0.0000
15:13:25	22.7051	23.1445	82.7637	81.2256	80.8594	80.0537	78.8818	69.4336	29.2969	22.9980	22.9248	23.1445	23.1445	21.0205	8.1299	8.4961	15.5029	98.8281	0.0000	0.0000
15:13:26	22.7051	23.1445	82.8369	81.2256	80.7861	80.0537	79.0283	70.3125	31.3477	23.1445	22.9248	23.2178	23.1445	21.1670	8.2031	8.5693	15.7471	98.7305	0.0000	0.0000
15:13:27	22.7051	23.0713	82.8369	81.2988	80.8594	80.0537	79.0283	71.4111	33.0322	23.0713	22.9980	23.2910	23.1445	21.3135	8.0566	8.4229	15.7471	98.7305	0.0000	0.0000
15:13:28	22.6318	23.0713	82.9102	81.2988	80.9326	80.1270	79.0283	73.9746	34.8633	23.1445	22.9248	23.2910	23.1445	21.0937	8.1299	8.5693	15.8691	98.7305	0.0000	0.0000
15:13:29	22.6318	23.0713	82.9102	81.1523	80.8594	80.2002	79.2480	75.9521	36.6211	23.1445	22.8516	23.1445	23.2178	21.1670	8.1299	8.4961	15.8691	98.7305	0.0000	0.0000
15:13:30	22.7051	23.0713	82.9834	81.2256	80.9326	80.0537	79.2480	77.1240	38.6719	23.2910	22.8516	23.1445	23.1445	21.0205	8.1299	8.4961	15.8691	98.7305	0.0000	0.0000
15:13:31	22.7051	23.0713	83.0566	81.2988	80.8594	80.0537	79.3945	78.0029	40.5029	23.2910	22.9980	23.2178	23.2178	21.0205	8.2031	8.4961	16.1133	98.7305	0.0000	0.0000
15:13:32	22.7051	23.0713	82.9834	81.2988	80.8594	80.1270	79.3945	78.8818	42.1875	23.4375	22.8516	23.2178	23.2178	21.0205	8.1299	8.5693	16.2354	98.6328	0.0000	0.0000
15:13:33	22.6318	23.0713	83.0566	81.2988	80.8594	80.2002	79.3945	79.3213	43.6523	23.6572	23.0713	23.2178	23.2178	21.0205	8.2031	8.6426	16.4795	98.7305	0.0000	0.0000
15:13:34	22.7051	23.0713	82.9834	81.3721	81.0059	80.2002	79.4678	79.4678	44.6777	23.8037	22.9980	23.2178	23.2178	21.0205	8.1299	8.5693	16.6016	98.7305	0.0000	0.0000
15:13:35	22.7051	23.0713	83.0566	81.3721	81.0059	80.2002	79.4678	79.4678	45.5566	24.0234	22.9248	23.1445	23.2178	21.1670	8.1299	8.4961	16.9678	98.7305	0.0000	0.0000
15:13:36	22.7051	22.9980	83.0566	81.3721	81.0059	80.2002	79.4678	79.4678	47.0947	24.2432	22.9980	23.2178	23.1445	21.2402	8.1299	8.4229	17.4561	98.7305	0.0000	0.0000
15:13:37	22.6318	23.1445	82.9834	81.4453	81.0791	80.3467	79.4678	79.4678	50.0977	24.3896	22.9980	23.2910	23.1445	21.0937	8.1299	8.4961	17.7002	98.7305	0.0000	0.0000
15:13:38	22.6318	23.1445	82.9102	81.4453	81.0059	80.3467	79.5410	79.3213	53.6133	25.0488	22.9248	23.0713	23.2910	21.0205	8.1299	8.5693	17.8223	98.7305	0.0000	0.0000
15:13:39	22.6318	23.0713	82.9834	81.3721	81.1523	80.2734	79.6143	79.3213	56.7627	25.7812	22.9248	23.1445	23.2910	21.0205	8.1299	8.4961	17.9443	98.8281	0.0000	0.0000
15:13:40	22.6318	23.1445	83.0566	81.5186	81.0791	80.3467	79.6143	79.3213	59.3994	26.4404	22.9248	23.2910	23.0713	21.0937	7.9834	8.6426	17.9443	98.7305	0.0000	0.0000
15:13:41	22.6318	23.1445	83.0566	81.4453	81.0791	80.3467	79.7607	79.3945	61.4502	27.2461	22.9248	23.2178	23.1445	20.9473	8.0566	8.4961	17.8223	98.6328	0.0000	0.0000
15:13:42	22.7783	23.1445	83.0566	81.4453	81.0791	80.3467	79.7607	79.3945	63.0615	28.1250	22.9980	23.3643	22.9980	21.0205	8.1299	8.4961	18.0664	98.6328	0.0000	0.0000
15:13:43	22.7051	23.0713	83.1299	81.5186	81.1523	80.3467	79.8340	79.3213	65.3320	29.3701	23.0713	23.2910	23.0713	21.0205	8.1299	8.4961	18.1885	98.6328	0.0000	0.0000
15:13:44	22.7051	23.0713	83.1299	81.5186	81.1523	80.4199	79.7607	79.3945	67.6758	31.2744	22.9980	23.2910	23.2178	21.1670	8.1299	8.5693	18.5547	98.7305	0.0000	0.0000
15:13:45	22.6318	23.0713	83.1299	81.5918	81.1523	80.4199	79.7607	79.4678	68.5547	33.3252	22.8516	23.3643	23.1445	21.1670	8.2031	8.4961	18.4326	98.7305	0.0000	0.0000
15:13:46	22.5586	23.0713	83.0566	81.5186	81.1523	80.4199	79.6875	79.5410	71.8506	35.3760	23.0713	23.2910	23.1445	21.0937	8.1299	8.4961	18.9209	98.7305	0.0000	0.0000
15:13:47	22.5586	23.0713	82.9834	81.5918	81.1523	80.4932	79.9072	79.5410	75.2197	37.8662	22.9248	23.3643	23.1445	20.8740	8.1299	8.4961	19.4092	98.6328	0.0000	0.0000
15:13:48	22.5586	23.0713	82.9834	81.5918	81.2256	80.4199	79.8340	79.5410	77.6367	40.5762	23.1445	23.4375	23.0713	20.9473	7.9834	8.4961	19.7754	98.7305	0.0000	0.0000
15:13:49	22.6318	23.1445	82.9834	81.5918	81.3721	80.4199	79.7607	79.6143	78.5889	42.4072	22.9980	23.5840	23.1445	21.0937	8.1299	8.4961	20.0195	98.7305	0.0000	0.0000
15:13:50	22.6318	23.0713	83.0566	81.5918	81.2988	80.4932	79.9072	79.7607	79.1016	43.5791	22.9980	23.5840	23.2178	21.1670	8.0566	8.5693	20.1416	98.8281	0.0000	0.0000
15:13:51	22.7051	23.1445	82.9834	81.5918	81.3721	80.4932	79.9805	79.6875	79.1016	44.3848	23.2178	23.6572	23.2910	21.0205	8.0566	8.4961	20.5078	98.8281	0.0000	0.0000
15:13:52	22.7783	23.1445	83.0566	81.5918	81.2256	80.4199	79.9805	79.6875	79.0283	45.6299	23.2178	23.5840	23.1445	21.2402	8.0566	8.4961	20.3857	98.7305	0.0000	0.0000
15:13:53	22.7051	23.1445	82.9102	81.5918	81.2988	80.4932	79.9072	79.7607	79.0283	47.1680	23.2178	23.7305	23.0713	21.1670	8.2031	8.4229	20.2637	98.7305	0.0000	0.0000
15:13:54	22.6318	23.1445	82.9834	81.5918	81.2988	80.4199	80.0537	79.8340	78.7354	48.9990	23.3643	23.5840	23.1445	21.1670	8.1299	8.4229	20.2637	98.7305	0.0000	0.0000
15:13:55	22.5586	23.0713	83.0566	81.5918	81.2988	80.6396	80.0537	79.7607	78.8818	50.6104	23.3643	23.6572	23.0713	21.0937	8.1299	8.4961	20.5078	98.7305	0.0000	0.0000
15:13:56	22.6318	23.0713	83.0566	81.6650	81.3721	80.5664	80.0537	79.8340	78.8086	54.0527	23.5107	23.5840	23.0713	21.2402	8.0566	8.4229	20.6299	98.7305	0.0000	0.0000
15:13:57	22.6318	23.0713	83.1299	81.6650	81.3721	80.4932	80.0537	79.8340	78.6621	56.3965	23.7305	23.7305	23.2178	21.1670	8.1299	8.4961	20.6299	98.8281	0.0000	0.0000
15:13:58	22.6318	23.0713	83.2031	81.6650	81.3721	80.5664	80.0537	79.9072	78.6621	60.9375	24.0967	23.6572	23.1445	21.0937	8.0566	8.4229	20.7520	98.8281	0.0000	0.0000
15:13:59	22.6318	23.0713	83.2031	81.6650	81.3721	80.5664	80.0537	79.9072	78.8818	62.5488	24.6826	23.5107	23.1445	20.9473	8.2031	8.5693	20.7520	98.7305	0.0000	0.0000
15:14:00	22.7051	23.1445	83.2031	81.5918	81.3721	80.6396	79.9805	79.9805	78.8818	64.1602	25.4150	23.5840	23.2178	21.2402	8.1299	8.3496	20.7520	98.7305	0.0000	0.0000
15:14:01	22.7051	23.0713	83.2031	81.6650	81.3721	80.6396	80.0537	79.9805	78.8086	65.3320	26.5137	23.5840	23.2178	21.0937	8.0566	8.5693	21.1182	98.8281	0.0000	0.0000
15:14:02	22.7051	23.1445	83.2031	81.6650	81.4453	80.6396	80.0537	79.9805	79.0283	66.7236	28.2715	23.7305	23.1445	21.0937	8.0566	8.4961	21.4844	98.8281	0.0000	0.0000
15:14:03	22.6318	23.1445	83.2031	81.8115	81.4453	80.7129	80.1270	79.9805	79.0283	70.3125	32.2266	23.9502	23.1445	21.1670	8.2031	8.5693	22.4609	98.7305	0.0000	0.0000
15:14:04	22.6318	23.0713	83.2031	81.8848	81.4453	80.7129	80.2002	80.0537	79.1748	74.7070	36.5479	24.0967	23.2178	21.2402	8.1299	8.4961	22.7051	98.7305	0.0000	0.0000
15:14:05	22.5586	22.9980	83.2764	81.8848	81.4453	80.7129	80.1270	80.0537	79.2480	77.2705	39.8437	24.2432	23.1445	21.0205	8.0566	8.4961	23.1934	98.7305	0.0000	0.0000
15:14:06	22.6318	23.0713	83.3496	81.8848	81.4453	80.7129	80.2734	80.0537	79.2480	78.8086	41.7480	24.3164	23.2178	21.0205	8.0566	8.4229	23.3154	98.7305	0.0000	0.0000
15:14:07	22.6318	23.0713	83.4229	81.8848	81.4453	80.7129	80.2002	80.1270	79.3213	79.3945	42.7002	24.3164	23.2178	21.0937	8.1299	8.5693	23.3154	98.7305	0.0000	0.0000
15:14:08	22.7051	23.1445	83.4229	81.8848	81.5186	80.7129	80.1270	80.0537	79.3945	79.5410	43.5791	24.3896	23.2178	21.0937	8.1299	8.4961	23.5596	98.7305	0.0000	0.0000
15:14:09	22.7051	23.0713	83.3496	81.9580	81.5918	80.7129	80.2002	80.0537	79.3213	79.5410	44.9707	24.4629	23.2178	21.0937	8.0566	8.4229	23.9258	98.6328	0.0000	0.0000
15:14:10	22.7051	23.0713	83.3496	81.9580	81.5918	80.7861	80.2734	80.0537	79.5410	79.4678	50.0244	24.7559	23.1445	21.1670	8.1299	8.4961	24.0479	98.7305	0.0000	0.0000
15:14:11	22.6318	23.0713	83.2764	81.9580	81.5918	80.7861	80.1270	80.2002	79.4678	79.6143	52.4414	24.9023	23.2178	21.1670	8.1299	8.4229	23.9258	98.8281	0.0000	0.0000
15:14:12	22.5586	22.9980	83.2764	81.8848	81.5186	80.7861	80.2002	80.1270	79.5410	79.3213	54.1992	25.0488	23.1445	21.1670	8.1299	8.4961	23.8037	98.7305	0.0000	0.0000
15:14:13	22.6318	23.0713	83.3496	82.0312	81.5186	80.7861	80.2002	80.1270	79.5410	79.3213	56.1768	26.3672	23.1445	21.1670	8.0566	8.4961	23.9258	98.8281	0.0000	0.0000
15:14:14	22.6318	22.9980	83.3496	81.9580	81.4453	80.7861	80.2734	80.2002	79.6875	79.0283	58.8135	28.4180	23.1445	20.9473	8.1299	8.6426	24.0479	98.7305	0.0000	0.0000
15:14:15	22.6318	23.0713	83.3496	81.9580	81.5918	80.8594	80.2734	80.2002	79.4678	79.1016	62.1094	33.1055	22.9980	21.1670	8.1299	8.4961	24.0479	98.7305	0.0000	0.0000
15:14:16	22.7051	23.0713	83.4229	81.9580	81.5186	80.7861	80.2734	80.2002	79.6143	79.2480	66.2109	36.6211	23.2178	21.0937	8.1299	8.4961	24.1699	98.7305	0.0000	0.0000
15:14:17	22.7051	22.9980	83.2764	81.9580	81.5918	80.7861	80.3467	80.2002	79.6875	79.3213	67.7490	41.5283	23.2178	21.0937	8.0566	8.5693	24.4141	98.8281	0.0000	0.0000
15:14:18	22.7051	23.0713	83.2764	82.0312	81.6650	80.7861	80.3467	80.2734	79.6875	79.2480	68.9209	49.3652	23.2178	21.1670	8.2764	8.4961	24.6582	98.6328	0.0000	0.0000
15:14:19	22.7051	23.0713	83.2031	82.1045	81.5918	80.7861	80.4199	80.2734	79.7607	79.3945	70.9717	55.1514	23.2178	21.0205	8.2031	8.4229	24.6582	98.7305	0.0000	0.0000
15:14:20	22.6318	22.9980	83.2031	82.0312	81.5918	80.8594	80.2734	80.2734	79.7607	79.4678	71.9971	58.5937	23.0713	21.1670	8.0566	8.7158	25.0244	98.6328	0.0000	0.0000
15:14:21	22.6318	22.9980	83.2031	82.1777	81.6650	80.8594	80.3467	80.3467	79.7607	79.4678	73.0225	62.0361	23.0713	21.0937	8.1299	8.5693	25.6348	98.7305	0.0000	0.0000
15:14:22	22.6318	22.9980	83.2031	82.1045	81.7383	80.8594	80.3467	80.2734	79.8340	79.3945	73.9014	65.6982	23.2178	21.1670	8.2031	8.4961	25.6348	98.7305	0.0000	0.0000
15:14:23	22.6318	23.0713	83.2031	82.1777	81.6650	80.8594	80.2734	80.3467	79.7607	79.4678	75.0732	68.1152	23.2178	21.2402	7.9834	8.4229	25.8789	98.7305	0.0000	0.0000
15:14:24	22.5586	23.0713	83.2031	82.1777	81.6650	80.9326	80.2734	80.2734	79.7607	79.6143	77.1240	70.3125	23.2178	21.0937	8.1299	8.4961	26.0010	98.7305	0.0000	0.0000
15:14:25	22.6318	23.0713	83.2031	82.1045	81.7383	80.9326	80.3467	80.3467	79.8340	79.5410	78.4424	70.9717	23.0713	21.0937	8.0566	8.4961	26.2451	98.7305	0.0000	0.0000
15:14:26	22.5586	23.0713	83.2031	82.1045	81.7383	80.9326	80.4932	80.3467	79.9072	79.5410	79.4678	71.7041	23.2178	21.0205	8.1299	8.4961	26.4893	98.7305	0.0000	0.0000
15:14:27	22.7051	22.9980	83.2764	82.1777	81.7383	80.9326	80.3467	80.4199	79.8340	79.6143	79.9072	74.7803	23.2178	21.0205	8.0566	8.4961	27.3437	98.6328	0.0000	0.0000
15:14:28	22.7051	23.1445	83.2764	82.1777	81.8115	80.9326	80.4199	80.3467	79.8340	79.6875	79.9805	76.3184	23.2178	21.0205	8.2031	8.5693	27.4658	98.8281	0.0000	0.0000
15:14:29	22.6318	22.9980	83.3496	82.2510	81.8848	81.0059	80.4199	80.3467	79.8340	79.7607	80.1270	76.3184	23.2178	21.1670	8.0566	8.4961	27.4658	98.7305	0.0000	0.0000
15:14:30	22.6318	23.0713	83.3496	82.2510	81.8115	81.0059	80.3467	80.4199	79.9072	79.7607	79.9805	76.1719	23.2178	21.1670	8.0566	8.5693	27.7100	98.7305	0.0000	0.0000
15:14:31	22.5586	23.0713	83.2764	82.2510	81.8115	80.9326	80.4199	80.4199	79.9072	79.7607	80.1270	75.1465	23.0713	21.1670	8.1299	8.5693	27.4658	98.7305	0.0000	0.0000
15:14:32	22.5586	23.0713	83.2764	82.2510	81.8115	81.0059	80.4932	80.4199	79.9072	79.8340	79.9805	76.0254	23.2178	21.0937	8.0566	8.4961	27.5879	98.7305	0.0000	0.0000
15:14:33	22.5586	23.0713	83.3496	82.1777	81.8115	81.0059	80.4199	80.4199	79.9072	79.9072	79.9072	75.6592	23.2178	20.9473	8.0566	8.4961	27.4658	98.7305	0.0000	0.0000
15:14:34	22.6318	23.0713	83.3496	82.2510	81.8115	81.0059	80.4932	80.4199	79.9072	79.8340	79.9072	75.6592	23.0713	21.1670	8.0566	8.4229	27.8320	98.7305	0.0000	0.0000
