Gunt Gerätebau GmbH,,,,,,,,,,,,,,,,,,,,
Fahrenberg 14, Postfach 1125,,,,,,,,,,,,,,,,,,,
22885 Barsbuettel,,,,,,,,,,,,,,,,,,,,
Germany, Tel ++4940 / 67 08 54 -0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Name:	CE 600",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Date:	23.02.2023",,,,,,,,,,,,,,,,,,,,
"Time:	09:51:12",,,,,,,,,,,,,,,,,,,,
"Comment:	Comment Max. 70 Letters                                               ",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Data Start	",,,,,,,,,,,,,,,,,,,,
"t	T1"," Temperature 1	T2"," Temperature 2	T3"," Temperature 3	T4"," Temperature 4	T5"," Temperature 5	T6"," Temperature 6	T7"," Temperature 7	T8"," Temperature 8	T9"," Temperature 9	T10"," Temperature 10	T11"," Temperature 11	T12"," Temperature 12	T13"," Temperature 13	T14"," Temperature 14	T15"," Temperature 15	T16"," Temperature 16	dp"," Differential Pressure	Y1"," Control Variable Heater	Y2"," Control Variable Ratio Volumetric Flow	Y3"," Control Variable Volumetric Flow	"
"h:min:s	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	mbar	%	%	%	",,,,,,,,,,,,,,,,,,,,
"09:55:24	21.3135	22.1924	21.1670	22.1924	22.1191	21.5332	21.3867	21.5332	21.4600	21.6064	21.9727	22.2656	22.7051	19.9219	12.2314	12.6709	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:25	21.3135	22.1924	21.1670	22.1191	22.0459	21.5332	21.4600	21.4600	21.6064	21.7529	21.8262	22.3389	22.8516	19.9951	12.0850	12.6709	7.5684	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:26	21.3135	22.1924	21.0937	22.1191	22.1924	21.6064	21.4600	21.5332	21.5332	21.6797	21.7529	22.1191	22.7051	19.9219	12.1582	12.6709	7.5684	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:27	21.3135	22.1924	21.0937	22.1191	22.1191	21.5332	21.3867	21.4600	21.4600	21.8262	21.8994	22.2656	22.7051	20.0684	12.0850	12.5977	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:28	21.3135	22.1191	21.1670	22.1191	22.0459	21.5332	21.3867	21.4600	21.5332	21.8262	21.7529	22.4854	22.7783	19.8486	12.0117	12.6709	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:29	21.3135	22.1191	21.2402	22.1924	22.1191	21.5332	21.3867	21.5332	21.3867	21.8262	21.6797	22.1924	22.7051	19.9219	11.9385	12.6709	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:30	21.3135	22.1191	21.3135	22.1924	22.0459	21.5332	21.3867	21.5332	21.4600	21.8994	21.8262	22.3389	22.8516	19.9219	12.0850	12.6709	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:31	21.3135	22.1924	21.3867	22.1924	22.0459	21.5332	21.3867	21.4600	21.3867	21.7529	21.8262	22.2656	22.7051	20.0684	12.0117	12.4512	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:32	21.3867	22.1924	21.4600	22.1924	22.1191	21.5332	21.4600	21.5332	21.5332	21.6797	21.7529	22.1924	22.7051	19.9219	12.0117	12.5244	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:33	21.3135	22.1191	21.5332	22.1924	22.1191	21.5332	21.3867	21.4600	21.5332	21.8262	21.8262	22.2656	22.7783	19.9951	11.9385	12.6709	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:34	21.3867	22.1924	21.5332	22.1924	22.1191	21.5332	21.3867	21.5332	21.5332	21.8262	21.8994	22.1924	22.7783	19.9219	11.9385	12.5977	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:35	21.3867	22.1191	21.6064	22.1924	22.1191	21.5332	21.4600	21.4600	21.5332	21.8262	21.8262	22.1924	22.7783	19.8486	12.0117	12.5244	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:36	21.3135	22.1191	21.6797	22.2656	22.1191	21.5332	21.4600	21.5332	21.5332	21.7529	21.7529	22.3389	22.7051	19.9951	12.0117	12.5977	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:37	21.2402	22.2656	21.8262	22.1924	22.0459	21.6064	21.4600	21.4600	21.4600	21.8994	21.8262	22.3389	22.6318	19.9951	12.0117	12.6709	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:38	21.2402	22.1191	21.8994	22.3389	22.1191	21.5332	21.4600	21.5332	21.4600	21.8994	21.8262	22.1924	22.8516	20.0684	11.9385	12.4512	7.5684	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:39	21.2402	22.1191	22.2656	22.1924	22.1191	21.5332	21.4600	21.5332	21.5332	21.7529	21.7529	22.1924	22.7051	20.0684	11.7187	12.4512	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:40	21.3135	22.1191	22.5586	22.2656	22.1191	21.5332	21.4600	21.5332	21.3867	21.9727	21.7529	22.2656	22.8516	19.8486	11.9385	12.4512	7.5684	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:41	21.3135	22.1924	22.6318	22.3389	22.0459	21.5332	21.4600	21.5332	21.5332	21.7529	21.8262	22.2656	22.6318	19.8486	11.8652	12.5244	7.5684	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:42	21.3867	22.1924	22.7051	22.3389	22.1191	21.5332	21.4600	21.5332	21.4600	21.6797	21.6797	22.2656	22.7051	19.9219	11.8652	12.3779	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:43	21.3135	22.1191	22.7783	22.2656	22.1191	21.5332	21.3867	21.4600	21.4600	21.8262	21.7529	22.2656	22.6318	19.9219	11.9385	12.3779	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:44	21.3135	22.0459	22.8516	22.4121	22.1191	21.6064	21.3867	21.5332	21.3867	21.7529	21.8262	22.4121	22.6318	19.9951	11.9385	12.4512	7.6904	98.6328	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:45	21.2402	22.1924	22.9248	22.3389	22.0459	21.6797	21.3867	21.5332	21.5332	21.7529	21.6797	22.1924	22.6318	19.9951	11.8652	12.4512	7.4463	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:46	21.2402	22.1191	23.1445	22.4121	22.0459	21.5332	21.4600	21.5332	21.3867	21.7529	21.8262	22.3389	22.7783	19.8486	11.8652	12.4512	7.5684	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:47	21.3135	22.2656	23.2910	22.4121	22.1191	21.5332	21.4600	21.6064	21.3867	21.8262	21.8262	22.1924	22.7783	19.8486	11.8652	12.4512	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:48	21.3867	22.1191	23.3643	22.2656	22.0459	21.6064	21.4600	21.4600	21.6064	21.7529	21.7529	22.1924	22.8516	19.9219	11.8652	12.1582	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:49	21.3867	22.1191	23.4375	22.4121	22.0459	21.6064	21.3867	21.4600	21.5332	21.7529	21.6797	22.2656	22.7051	19.8486	11.9385	12.2314	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:50	21.3867	22.2656	23.3643	22.4121	22.0459	21.5332	21.4600	21.4600	21.5332	21.8262	21.7529	22.1191	22.7783	19.9951	11.9385	12.3779	7.5684	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:51	21.3135	22.1191	23.2910	22.4121	22.1191	21.5332	21.3867	21.4600	21.5332	21.8262	21.8994	22.2656	22.7051	19.9219	11.7920	12.4512	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:52	21.3135	22.1191	23.1445	22.4121	22.1191	21.5332	21.4600	21.4600	21.4600	21.8262	21.8994	22.1191	22.7783	20.0684	11.8652	12.3047	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:53	21.3135	22.0459	23.1445	22.4854	22.1191	21.6064	21.4600	21.5332	21.3867	21.8262	21.8262	22.2656	22.7051	19.9219	11.7187	12.3779	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:54	21.3135	22.1924	23.2178	22.4854	22.1191	21.6064	21.3867	21.4600	21.5332	21.8994	21.7529	22.1924	22.7051	19.8486	11.8652	12.3047	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:55	21.3135	22.1924	23.2178	22.4854	22.1191	21.6064	21.4600	21.5332	21.4600	21.8262	21.6797	22.3389	22.6318	19.9219	11.7920	12.2314	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:56	21.3867	22.1924	23.2910	22.4854	22.1191	21.5332	21.5332	21.5332	21.5332	21.8262	21.8262	22.1924	22.7051	19.7754	11.7187	12.2314	7.5684	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:57	21.3867	22.1191	23.2910	22.4854	22.1191	21.6064	21.4600	21.5332	21.4600	21.7529	21.7529	22.4121	22.7051	19.9219	11.7187	12.3047	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:58	21.3135	22.1924	23.3643	22.5586	22.1191	21.5332	21.4600	21.5332	21.5332	21.6797	21.8262	22.1924	22.8516	19.9219	11.7920	12.1582	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:55:59	21.3867	22.1924	23.4375	22.6318	22.0459	21.5332	21.3867	21.5332	21.5332	21.7529	21.8994	22.1924	22.7051	19.9951	11.7187	12.2314	7.8125	98.6328	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:00	21.3867	22.1924	23.4375	22.5586	22.0459	21.6064	21.4600	21.5332	21.4600	21.8262	21.8994	22.2656	22.7051	19.8486	11.7187	12.2314	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:01	21.3135	22.1191	23.6572	22.6318	22.1924	21.5332	21.3867	21.5332	21.4600	21.8262	21.7529	22.3389	22.5586	19.9219	11.7920	12.1582	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:02	21.3135	22.1191	23.8037	22.6318	22.1191	21.6064	21.3867	21.5332	21.4600	21.7529	21.8994	22.1924	22.7783	20.0684	11.7920	12.1582	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:03	21.3135	22.1924	24.0967	22.7051	22.0459	21.5332	21.3867	21.4600	21.4600	21.7529	21.8994	22.2656	22.5586	19.8486	11.7187	12.2314	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:04	21.3135	22.1924	24.9023	22.6318	22.0459	21.5332	21.4600	21.5332	21.5332	21.7529	21.6797	22.1924	22.7051	19.8486	11.8652	12.1582	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:05	21.3135	22.1924	25.2686	22.7051	22.0459	21.6797	21.4600	21.5332	21.5332	21.6797	21.7529	22.1924	22.6318	19.9219	11.7920	12.1582	7.8125	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:06	21.3867	22.1924	25.1953	22.7051	22.1191	21.5332	21.5332	21.5332	21.5332	21.8262	21.7529	22.4121	22.6318	20.1416	11.7920	12.3047	7.6904	98.6328	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:07	21.3867	22.1191	25.4150	22.7051	22.1191	21.5332	21.4600	21.5332	21.3867	21.7529	21.7529	22.2656	22.6318	19.9951	11.8652	12.2314	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:08	21.3135	22.1191	26.8799	22.7783	22.1191	21.6064	21.3135	21.5332	21.4600	21.7529	21.7529	22.1191	22.7051	19.9951	11.7187	12.2314	7.5684	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:09	21.3135	22.1924	28.1250	22.7051	22.1191	21.6064	21.5332	21.4600	21.3135	21.8994	21.8262	22.2656	22.7051	19.9219	11.8652	12.1582	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:10	21.3135	22.1924	28.7109	22.7051	22.1191	21.5332	21.4600	21.4600	21.4600	21.8994	21.7529	22.2656	22.6318	20.0684	11.7920	12.1582	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:11	21.3867	22.1924	28.4180	22.7783	22.1191	21.5332	21.4600	21.4600	21.4600	21.7529	21.7529	22.3389	22.6318	19.7021	11.7920	12.2314	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:12	21.3867	22.1924	28.1250	22.7051	22.1191	21.6064	21.3867	21.4600	21.4600	21.8262	21.7529	22.4121	22.7783	19.8486	11.7187	12.3047	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:13	21.3867	22.1924	28.1250	22.7783	22.1191	21.6064	21.4600	21.5332	21.4600	21.7529	21.8262	22.1924	22.7051	19.7754	11.7920	12.0117	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:14	21.4600	22.1924	28.1250	22.7783	22.1191	21.6064	21.4600	21.5332	21.5332	21.7529	21.7529	22.3389	22.7051	19.9219	11.9385	12.0850	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:15	21.3135	22.1191	28.7109	22.7051	22.0459	21.6064	21.3135	21.5332	21.6064	21.8262	21.7529	22.2656	22.6318	19.9951	11.7187	12.1582	7.8125	98.6328	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:16	21.3135	22.0459	29.6631	22.7783	22.1191	21.6064	21.3867	21.4600	21.4600	21.6797	21.8994	22.1191	22.7783	19.9951	11.7920	12.2314	7.8125	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:17	21.3135	22.1924	30.6152	22.7783	22.0459	21.5332	21.3867	21.4600	21.6064	21.7529	21.8994	22.2656	22.7051	19.8486	11.7920	12.1582	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:18	21.3135	22.1924	31.2744	22.9248	22.1924	21.6064	21.3135	21.4600	21.5332	21.9727	21.8262	22.2656	22.7051	19.9951	11.7187	12.0850	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:19	21.3867	22.1191	31.7871	22.8516	22.1191	21.5332	21.3867	21.5332	21.4600	21.8994	21.8262	22.2656	22.8516	19.9951	11.7187	12.1582	7.8125	98.6328	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:20	21.3135	22.1191	32.1533	22.8516	22.1924	21.5332	21.3867	21.4600	21.4600	21.7529	21.8262	22.2656	22.7051	19.9219	11.7187	12.0850	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:21	21.3867	22.1924	32.2266	22.9248	22.1191	21.5332	21.3867	21.5332	21.5332	21.9727	21.8262	22.2656	22.6318	19.9219	11.7187	12.2314	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:22	21.3135	22.1924	32.4463	22.9248	22.1924	21.6064	21.5332	21.5332	21.3867	21.7529	21.8262	22.2656	22.7051	19.9219	11.7920	12.0850	7.8125	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:23	21.3867	22.1924	32.8125	22.9248	22.0459	21.5332	21.4600	21.6064	21.3867	21.6797	21.7529	22.1924	22.7051	20.1416	11.7187	12.1582	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:24	21.3135	22.1191	32.8125	22.9248	22.1191	21.6064	21.3867	21.5332	21.3867	21.8262	21.8994	22.2656	22.5586	19.9951	11.7187	12.0117	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:25	21.3135	22.1924	32.8857	23.0713	22.1191	21.5332	21.4600	21.4600	21.6064	21.7529	21.8262	22.1924	22.7783	19.8486	11.7187	12.0117	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:26	21.3135	22.1191	33.1055	22.9980	22.1191	21.5332	21.4600	21.5332	21.6064	21.7529	21.8994	22.2656	22.7783	19.9219	11.6455	12.3779	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:27	21.3135	22.1924	33.1787	22.9248	22.1191	21.5332	21.3135	21.4600	21.6064	21.8262	21.8994	22.2656	22.7051	20.0684	11.7920	12.0850	7.5684	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:28	21.3135	22.1924	33.3984	23.0713	22.1191	21.5332	21.4600	21.5332	21.4600	21.8262	21.9727	22.3389	22.8516	19.8486	11.7920	12.2314	7.5684	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:29	21.3867	22.1924	33.6182	23.0713	22.1924	21.5332	21.4600	21.5332	21.4600	21.8262	21.8262	22.2656	22.7051	19.9219	11.6455	12.0850	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:30	21.3135	22.1924	33.9844	23.0713	22.1191	21.5332	21.4600	21.5332	21.4600	21.8262	21.8262	22.2656	22.6318	20.0684	11.7187	12.1582	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:31	21.3135	22.2656	34.0576	23.0713	22.1191	21.5332	21.3867	21.5332	21.4600	21.7529	21.7529	22.2656	22.7051	19.8486	11.5723	12.0850	7.8125	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:32	21.3867	22.1924	34.3506	23.1445	22.1191	21.6064	21.3867	21.4600	21.4600	21.7529	21.7529	22.1924	22.6318	19.9951	11.7187	12.1582	7.8125	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:33	21.3135	22.1924	34.4971	23.1445	22.1924	21.5332	21.4600	21.5332	21.3867	21.8262	21.7529	22.1924	22.7783	20.0684	11.8652	12.0117	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:34	21.2402	22.2656	34.7900	23.0713	22.1924	21.5332	21.4600	21.5332	21.4600	21.7529	21.7529	22.2656	22.8516	19.9219	11.5723	12.0117	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:35	21.3135	22.1924	35.0830	23.1445	22.1924	21.6064	21.4600	21.5332	21.4600	21.7529	21.8994	22.3389	22.6318	19.8486	11.7187	12.0850	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:36	21.3867	22.2656	35.3027	23.0713	22.1924	21.6064	21.3867	21.4600	21.5332	21.7529	21.8994	22.2656	22.7051	19.8486	11.6455	11.9385	7.5684	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:37	21.3867	22.1924	35.3760	23.0713	22.1191	21.5332	21.4600	21.5332	21.5332	21.8994	21.8262	22.1924	22.5586	19.9219	11.6455	12.3047	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:38	21.3867	22.1191	35.4492	23.1445	22.1191	21.6064	21.4600	21.5332	21.6064	21.7529	21.9727	22.4121	22.7051	20.0684	11.7187	12.1582	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:39	21.3867	22.1191	35.4492	23.0713	22.0459	21.5332	21.3867	21.5332	21.5332	21.6797	21.7529	22.2656	22.7783	20.1416	11.7187	12.0117	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:40	21.3135	22.0459	35.4492	23.0713	22.1191	21.5332	21.4600	21.5332	21.3867	21.7529	21.8994	22.3389	22.7051	19.9219	11.6455	12.0117	7.6904	98.6328	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:41	21.2402	22.1924	35.5957	23.0713	22.0459	21.6064	21.4600	21.4600	21.4600	21.8262	21.7529	22.2656	22.6318	19.9951	11.5723	11.9385	7.6904	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:42	21.3135	22.1924	35.9619	23.0713	22.1191	21.6064	21.5332	21.5332	21.4600	21.8262	21.8262	22.1924	22.7783	19.7754	11.4990	12.0850	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:43	21.2402	22.1924	36.4014	22.9980	22.0459	21.5332	21.4600	21.4600	21.7529	21.7529	21.8262	22.2656	22.7783	19.9219	11.4258	12.0117	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:44	21.3135	22.1191	36.6943	23.1445	22.1191	21.6064	21.4600	21.4600	21.4600	21.7529	21.8262	22.1924	22.7051	20.0684	11.4990	12.1582	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:45	21.3867	22.1924	36.9141	23.0713	22.0459	21.5332	21.4600	21.4600	21.4600	21.7529	21.6064	22.2656	22.7783	19.9219	11.5723	12.0850	7.6904	98.6328	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:46	21.3135	22.2656	37.0605	23.1445	22.1191	21.5332	21.4600	21.5332	21.4600	21.8994	21.6064	22.2656	22.6318	19.9219	11.5723	11.9385	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:47	21.3135	22.1924	37.2070	23.1445	22.1191	21.5332	21.4600	21.4600	21.5332	21.8994	21.7529	22.1924	22.7783	20.0684	11.4990	12.1582	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:48	21.3135	22.1924	37.3535	23.0713	22.1191	21.5332	21.4600	21.5332	21.4600	21.9727	21.8262	22.2656	22.7051	19.8486	11.5723	12.0850	7.8125	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:49	21.3135	22.1924	37.5000	23.1445	22.1191	21.5332	21.4600	21.5332	21.4600	21.7529	21.6797	22.2656	22.7783	19.9219	11.5723	11.9385	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:50	21.3867	22.1924	37.6465	23.1445	22.1191	21.5332	21.4600	21.5332	21.4600	21.8994	21.7529	22.1924	22.7051	19.8486	11.4990	12.0117	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:51	21.3135	22.1191	37.7930	23.1445	22.1191	21.5332	21.4600	21.4600	21.3867	21.8262	21.8262	22.2656	22.7051	20.0684	11.5723	12.0850	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:52	21.3135	22.2656	38.0127	23.2178	22.1924	21.6064	21.4600	21.5332	21.6064	21.8262	21.8262	22.3389	22.7051	19.9951	11.4990	12.0850	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:53	21.3867	22.1924	38.2324	23.2178	22.0459	21.6064	21.4600	21.5332	21.4600	21.8994	21.8994	22.2656	22.7051	19.9219	11.5723	12.0117	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:54	21.3867	22.1924	38.5254	23.2910	22.0459	21.6064	21.3867	21.4600	21.4600	21.9727	21.8262	22.3389	22.7051	19.9951	11.5723	11.9385	7.8125	98.6328	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:55	21.3867	22.1924	38.5254	23.1445	22.1191	21.6064	21.4600	21.4600	21.4600	21.9727	21.8262	22.1191	22.7783	19.9219	11.5723	11.9385	7.8125	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:56	21.3867	22.1924	38.5254	23.2178	22.1191	21.5332	21.4600	21.5332	21.4600	21.7529	21.7529	22.3389	22.7051	19.8486	11.5723	11.9385	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:57	21.3867	22.1924	38.5254	23.2178	22.1191	21.5332	21.4600	21.5332	21.5332	21.7529	21.9727	22.1924	22.8516	19.9219	11.4258	11.8652	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:58	21.3135	22.1924	38.3789	23.2178	22.0459	21.5332	21.4600	21.5332	21.4600	21.8994	21.8262	22.1924	22.7051	19.9951	11.4258	12.0117	7.6904	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:56:59	21.3135	22.2656	38.3789	23.3643	22.1191	21.5332	21.4600	21.5332	21.4600	21.8262	21.8262	22.2656	22.5586	19.9951	11.4990	11.8652	7.8125	98.6328	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:57:00	21.2402	22.1924	38.3057	23.2910	22.1191	21.6064	21.3867	21.5332	21.4600	21.8262	21.8994	22.2656	22.6318	19.9219	11.4990	11.9385	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:57:01	21.3135	22.1924	38.3789	23.2910	22.1924	21.6064	21.4600	21.5332	21.4600	21.8262	21.6797	22.2656	22.7051	19.9219	11.4990	11.7920	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:57:02	21.3867	22.1924	38.3789	23.2910	22.1191	21.6064	21.4600	21.5332	21.5332	21.6797	21.8262	22.0459	22.6318	19.9219	11.4258	11.9385	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:57:03	21.4600	22.1924	38.3789	23.2910	22.1191	21.6797	21.3867	21.5332	21.3867	21.7529	21.7529	22.1924	22.7783	20.0684	11.3525	11.8652	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:57:04	21.3867	22.1924	38.3789	23.2910	22.1191	21.6064	21.3867	21.5332	21.3867	21.8262	21.8262	22.1924	22.7051	19.9951	11.3525	12.0117	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:57:05	21.3135	22.1191	38.3057	23.2910	22.1191	21.6064	21.3867	21.5332	21.3867	21.8994	21.8262	22.2656	22.7783	19.9951	11.4990	12.0117	7.8125	98.8281	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:57:06	21.2402	22.0459	38.3789	23.2910	22.1191	21.5332	21.4600	21.5332	21.4600	21.7529	21.8262	22.1924	22.7783	19.9219	11.4258	11.8652	7.8125	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
"09:57:07	21.3135	22.1924	38.3789	23.3643	22.1191	21.6064	21.4600	21.5332	21.5332	21.7529	21.9727	22.2656	22.7051	19.9219	11.5723	11.8652	7.5684	98.7305	0.0000	0.0000",,,,,,,,,,,,,,,,,,,,
