
Gunt Gerätebau GmbH
Fahrenberg 14, Postfach 1125,
22885 Barsbuettel
Germany, Tel ++4940 / 67 08 54 -0

Name:	CE 600

Date:	03.03.2023
Time:	09:50:40
Comment:	Comment Max. 70 Letters                                               

Data Start	
t	T1, Temperature 1	T2, Temperature 2	T3, Temperature 3	T4, Temperature 4	T5, Temperature 5	T6, Temperature 6	T7, Temperature 7	T8, Temperature 8	T9, Temperature 9	T10, Temperature 10	T11, Temperature 11	T12, Temperature 12	T13, Temperature 13	T14, Temperature 14	T15, Temperature 15	T16, Temperature 16	dp, Differential Pressure	Y1, Control Variable Heater	Y2, Control Variable Ratio Volumetric Flow	Y3, Control Variable Volumetric Flow	
h:min:s	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	degC	mbar	%	%	%	
10:19:46	20.8740	21.9727	85.9131	84.7412	84.0088	82.6172	81.8115	82.0312	81.5918	81.8115	81.7383	81.0059	24.6826	19.5557	9.1553	10.4004	29.6631	29.6875	0.0000	0.0000
10:19:47	20.8740	22.0459	85.9131	84.7412	84.0088	82.6172	81.9580	82.0312	81.7383	81.7383	81.7383	80.9326	24.8291	19.6289	9.0820	10.4736	29.7852	29.6875	0.0000	0.0000
10:19:48	20.8740	22.0459	85.9131	84.5215	83.9355	82.5439	81.8848	82.1045	81.5918	81.8848	81.7383	81.0059	24.7559	19.5557	9.0088	10.4004	30.0293	29.6875	0.0000	0.0000
10:19:49	20.8740	22.0459	85.9863	84.5947	83.8623	82.6172	82.0312	82.0312	81.5918	81.7383	81.7383	81.0791	24.6094	19.6289	9.0088	10.5469	29.9072	29.7852	0.0000	0.0000
10:19:50	20.9473	22.0459	85.9863	84.5215	83.8623	82.5439	81.9580	82.1045	81.7383	81.8115	81.6650	81.1523	24.7559	19.7021	9.1553	10.4004	30.0293	29.6875	0.0000	0.0000
10:19:51	20.9473	22.0459	86.0596	84.5215	83.7158	82.4707	81.8848	82.0312	81.6650	81.7383	81.8848	81.0059	24.6826	19.7754	9.1553	10.4004	29.9072	29.6875	0.0000	0.0000
10:19:52	20.9473	22.0459	86.1328	84.5215	83.7891	82.5439	81.8848	82.0312	81.5918	81.8848	81.7383	80.9326	24.9023	19.6289	9.0088	10.4736	29.9072	29.7852	0.0000	0.0000
10:19:53	20.8740	22.1191	86.1328	84.5215	83.7158	82.4707	81.9580	82.0312	81.6650	81.9580	81.6650	80.9326	24.8291	19.5557	9.1553	10.3271	29.7852	29.6875	0.0000	0.0000
10:19:54	20.8740	22.0459	86.1328	84.5215	83.7158	82.4707	81.8848	82.1045	81.6650	81.7383	81.8848	80.9326	24.6094	19.6289	9.0820	10.4004	30.0293	29.6875	0.0000	0.0000
10:19:55	20.8008	22.0459	86.1328	84.4482	83.6426	82.4707	81.8848	82.0312	81.5918	81.8115	81.7383	81.0791	24.7559	19.7021	9.0820	10.4004	30.1514	29.6875	0.0000	0.0000
10:19:56	20.8740	22.0459	86.1328	84.4482	83.6426	82.4707	81.8848	82.0312	81.5918	81.8848	81.6650	81.0791	24.7559	19.7021	9.0088	10.4004	30.2734	29.5898	0.0000	0.0000
10:19:57	20.8740	22.0459	86.1328	84.4482	83.5693	82.4707	81.9580	82.1045	81.6650	81.6650	81.7383	81.0791	24.6826	19.7754	9.1553	10.3271	30.3955	29.6875	0.0000	0.0000
10:19:58	20.8740	22.0459	86.0596	84.3750	83.4961	82.5439	81.8115	82.1045	81.6650	81.7383	81.6650	81.0791	24.6094	19.6289	9.0088	10.3271	30.3955	29.6875	0.0000	0.0000
10:19:59	20.8008	21.9727	85.9863	84.2285	83.4961	82.4707	81.8848	82.1777	81.6650	81.9580	81.8115	81.0791	24.7559	19.5557	9.0820	10.2539	30.5176	29.6875	0.0000	0.0000
10:20:00	20.8740	22.1191	85.9863	84.3018	83.4961	82.4707	81.9580	82.1045	81.6650	81.8115	81.8115	81.0059	24.7559	19.7021	9.0088	10.4736	30.5176	29.7852	0.0000	0.0000
10:20:01	20.8740	22.0459	85.9863	84.2285	83.4229	82.4707	81.8848	82.1045	81.5918	81.9580	81.8115	81.0059	24.6826	19.6289	9.0088	10.3271	30.3955	29.6875	0.0000	0.0000
10:20:02	20.9473	22.0459	85.9863	84.2285	83.4229	82.4707	81.8848	82.1777	81.6650	81.8115	81.8848	81.2256	24.7559	19.4824	9.0820	10.4004	30.3955	29.6875	0.0000	0.0000
10:20:03	20.8740	22.0459	86.0596	84.1553	83.3496	82.3975	81.8848	82.1045	81.5918	81.9580	81.8115	81.1523	24.6826	19.6289	9.0088	10.4736	30.3955	29.6875	0.0000	0.0000
10:20:04	20.8008	22.1191	86.0596	84.2285	83.3496	82.3975	81.9580	82.1777	81.8115	81.8848	81.7383	81.2256	24.7559	19.5557	9.0820	10.3271	30.2734	29.6875	0.0000	0.0000
10:20:05	20.8740	22.0459	85.9863	84.1553	83.2764	82.3975	81.8848	82.1045	81.6650	81.8115	81.8848	81.0059	24.7559	19.5557	9.0820	10.3271	30.2734	29.5898	0.0000	0.0000
10:20:06	20.8740	21.9727	85.9863	84.1553	83.2031	82.3975	81.8115	82.1777	81.8115	81.8848	81.7383	81.2256	24.5361	19.7021	9.0088	10.4736	30.1514	29.6875	0.0000	0.0000
10:20:07	20.8008	22.0459	85.9863	84.0088	83.3496	82.3975	81.8115	82.1045	81.6650	81.8848	81.7383	81.1523	24.6094	19.5557	8.9355	10.5469	30.0293	29.6875	0.0000	0.0000
10:20:08	20.8008	22.0459	85.9863	83.9355	83.2031	82.3242	81.8848	82.0312	81.6650	81.8115	81.8115	81.1523	24.7559	19.5557	9.0820	10.4004	29.7852	29.6875	0.0000	0.0000
10:20:09	20.8740	22.1191	85.8398	83.9355	83.2031	82.3242	81.8848	82.1045	81.7383	82.0312	81.8115	81.0059	24.9023	19.6289	9.0820	10.6201	30.1514	29.6875	0.0000	0.0000
10:20:10	20.8008	22.0459	85.8398	83.8623	83.1299	82.3975	81.8848	82.1045	81.6650	81.8115	81.7383	81.1523	24.7559	19.6289	9.0820	10.5469	30.2734	29.6875	0.0000	0.0000
10:20:11	20.8740	22.0459	85.8398	83.7891	83.1299	82.3242	81.8115	82.0312	81.6650	81.8848	81.7383	81.0791	24.7559	19.4824	9.0088	10.6201	30.2734	29.7852	0.0000	0.0000
10:20:12	20.8740	22.0459	85.8398	83.6426	83.2031	82.2510	81.8115	82.0312	81.6650	81.8848	81.7383	81.2256	24.9023	19.7021	9.0088	10.4004	30.5176	29.5898	0.0000	0.0000
10:20:13	20.9473	22.0459	85.9131	83.4961	83.2764	82.3242	81.8848	82.0312	81.5918	81.7383	81.8115	80.9326	24.7559	19.6289	8.9355	10.5469	30.6396	29.6875	0.0000	0.0000
10:20:14	20.9473	22.0459	85.8398	83.4961	83.0566	82.3242	81.8848	82.1045	81.5918	81.7383	81.7383	81.0791	24.7559	19.7754	9.1553	10.6201	30.7617	29.6875	0.0000	0.0000
10:20:15	20.9473	22.1191	85.9863	83.4229	83.1299	82.3242	81.8848	82.1045	81.5918	81.8115	81.7383	81.2988	24.6826	19.5557	9.0820	10.5469	30.6396	29.6875	0.0000	0.0000
10:20:16	20.9473	22.0459	86.0596	83.3496	83.1299	82.3242	81.8848	82.1045	81.5918	81.8115	81.7383	81.2988	24.7559	19.5557	9.2285	10.5469	30.6396	29.6875	0.0000	0.0000
10:20:17	20.8740	22.1191	85.9863	83.3496	83.1299	82.3242	81.8848	82.0312	81.5918	81.8848	81.8848	81.2256	24.7559	19.6289	9.0820	10.5469	30.3955	29.7852	0.0000	0.0000
10:20:18	20.9473	22.0459	86.0596	83.3496	83.1299	82.3242	81.8115	82.0312	81.6650	81.8115	81.8848	81.2988	24.7559	19.6289	9.1553	10.5469	30.3955	29.6875	0.0000	0.0000
10:20:19	20.8740	22.1191	86.0596	83.3496	83.1299	82.3242	81.8848	82.1045	81.6650	81.8115	81.7383	81.2256	24.7559	19.7754	9.0820	10.5469	30.3955	29.6875	0.0000	0.0000
10:20:20	20.8740	21.9727	85.9863	83.3496	83.1299	82.3242	81.8115	82.1045	81.5918	81.9580	81.7383	81.1523	24.7559	19.6289	8.9355	10.5469	30.2734	29.7852	0.0000	0.0000
10:20:21	20.8740	22.0459	86.0596	83.3496	83.1299	82.3242	81.8115	82.0312	81.5918	81.8848	81.8848	81.2256	24.9756	19.6289	9.0820	10.4736	30.2734	29.6875	0.0000	0.0000
10:20:22	20.8740	22.0459	86.1328	83.3496	83.1299	82.2510	81.8115	82.0312	81.5918	81.8115	81.7383	81.2988	24.7559	19.6289	9.0820	10.6201	30.5176	29.6875	0.0000	0.0000
10:20:23	20.8008	22.0459	86.0596	83.2764	83.1299	82.3242	81.8115	82.0312	81.6650	81.8848	81.6650	81.0059	24.6826	19.7021	8.8623	10.6201	30.5176	29.6875	0.0000	0.0000
10:20:24	20.8740	22.0459	86.0596	83.2031	83.0566	82.2510	81.8115	81.9580	81.6650	81.8848	81.5918	81.2988	24.7559	19.7021	9.0820	10.6201	30.5176	29.6875	0.0000	0.0000
10:20:25	20.9473	21.9727	85.9863	83.1299	83.0566	82.2510	81.8115	82.0312	81.7383	81.8115	81.7383	81.1523	24.6094	19.7021	8.9355	10.4736	30.5176	29.6875	0.0000	0.0000
10:20:26	20.8740	22.1191	85.9863	83.2031	83.0566	82.2510	81.8115	81.9580	81.7383	81.8848	81.7383	81.1523	24.6826	19.7021	9.0820	10.6934	30.5176	29.6875	0.0000	0.0000
10:20:27	20.8740	22.1191	86.1328	83.1299	83.0566	82.1777	81.8115	81.9580	81.7383	81.8115	81.8848	81.0059	24.6826	19.7754	9.1553	10.4736	30.6396	29.6875	0.0000	0.0000
10:20:28	20.8740	22.0459	86.1328	83.1299	83.0566	82.2510	81.8115	82.0312	81.6650	81.9580	81.7383	81.2256	24.7559	19.6289	9.0088	10.6201	30.6396	29.7852	0.0000	0.0000
10:20:29	20.9473	22.1191	86.1328	82.9834	83.0566	82.2510	81.8115	82.0312	81.7383	81.8848	81.8848	80.9326	24.8291	19.7754	9.1553	10.4736	30.6396	29.6875	0.0000	0.0000
10:20:30	20.8740	22.0459	86.1328	82.9834	83.0566	82.2510	81.8115	82.0312	81.6650	81.8848	81.8115	81.0791	24.8291	19.5557	9.0088	10.4004	31.0059	29.7852	0.0000	0.0000
10:20:31	20.8740	22.0459	86.0596	82.9834	82.9102	82.2510	81.8115	82.0312	81.6650	81.8848	81.8115	81.2256	24.8291	19.6289	9.1553	10.4736	30.8838	29.6875	0.0000	0.0000
10:20:32	20.8740	21.9727	86.1328	82.9102	82.9834	82.2510	81.8115	81.9580	81.4453	81.8115	81.8848	81.1523	24.6826	19.7021	9.0820	10.5469	30.7617	29.6875	0.0000	0.0000
10:20:33	20.8740	22.0459	86.1328	82.9102	82.9834	82.1777	81.8115	82.0312	81.8115	81.7383	81.8115	81.2256	24.7559	19.6289	9.0820	10.5469	30.7617	29.6875	0.0000	0.0000
10:20:34	20.8740	22.1191	86.1328	82.7637	82.9834	82.1777	81.8115	81.9580	81.5186	81.8848	81.8115	81.2256	24.7559	19.6289	9.0820	10.5469	30.7617	29.6875	0.0000	0.0000
10:20:35	20.9473	22.0459	86.1328	82.7637	82.9834	82.1777	81.8115	82.0312	81.6650	81.9580	81.8115	81.2256	24.7559	19.5557	9.1553	10.4736	30.7617	29.6875	0.0000	0.0000
10:20:36	20.9473	22.1191	86.1328	82.6904	82.9834	82.1777	81.8115	82.1045	81.6650	81.8115	81.7383	81.3721	24.6826	19.5557	9.0820	10.6934	30.6396	29.6875	0.0000	0.0000
10:20:37	20.9473	22.1191	86.2061	82.7637	82.9102	82.1777	81.8115	82.1045	81.7383	81.8115	81.8115	81.0791	24.7559	19.5557	9.1553	10.5469	30.7617	29.6875	0.0000	0.0000
10:20:38	21.0205	22.0459	86.2061	82.7637	82.9834	82.2510	81.8115	82.0312	81.6650	81.7383	81.8115	81.2256	24.6826	19.6289	9.0820	10.6934	31.1279	29.6875	0.0000	0.0000
10:20:39	20.8740	22.1191	86.1328	82.7637	82.9102	82.1777	81.8115	82.1045	81.5918	81.8848	81.8115	81.2256	24.7559	19.5557	9.0820	10.6934	31.2500	29.7852	0.0000	0.0000
10:20:40	20.9473	22.1191	86.1328	82.7637	82.9102	82.1777	81.8115	82.0312	81.5918	81.8848	81.8848	81.1523	24.6094	19.7021	9.0088	10.7666	31.2500	29.6875	0.0000	0.0000
10:20:41	20.9473	22.0459	86.1328	82.7637	82.8369	82.1777	81.8115	82.0312	81.6650	81.8115	81.8848	81.2988	24.7559	19.6289	9.0820	10.7666	31.1279	29.6875	0.0000	0.0000
10:20:42	20.8740	22.1191	86.0596	82.7637	82.9102	82.1045	81.8115	82.0312	81.6650	81.8848	81.9580	81.2256	24.6826	19.7021	9.0820	10.8398	31.2500	29.6875	0.0000	0.0000
10:20:43	20.9473	22.0459	86.1328	82.7637	82.8369	82.2510	81.8115	82.0312	81.5918	81.8115	81.8848	81.2256	24.6826	19.6289	9.0820	10.8398	31.1279	29.6875	0.0000	0.0000
10:20:44	20.8740	22.0459	86.0596	82.7637	82.8369	82.1777	81.8848	81.9580	81.4453	81.8848	81.7383	81.2256	24.7559	19.6289	9.0820	10.8398	31.2500	29.6875	0.0000	0.0000
10:20:45	20.9473	22.1191	86.0596	82.7637	82.8369	82.1777	81.8115	82.0312	81.5918	81.8115	81.8848	81.2988	24.7559	19.7754	9.0820	10.6934	31.1279	29.6875	0.0000	0.0000
10:20:46	20.9473	22.0459	86.0596	82.7637	82.8369	82.1777	81.8115	82.0312	81.6650	81.8848	81.8115	81.2988	24.9023	19.7021	9.0088	10.7666	31.1279	29.6875	0.0000	0.0000
10:20:47	20.9473	22.0459	86.1328	82.7637	82.9102	82.1777	81.8115	82.0312	81.7383	81.8115	81.8115	81.2256	24.7559	19.6289	9.0088	10.9863	31.3721	29.6875	0.0000	0.0000
10:20:48	20.9473	22.1191	86.0596	82.7637	82.9102	82.1045	81.8115	82.0312	81.5918	81.8848	81.8115	81.2256	24.7559	19.7754	9.2285	10.9863	31.3721	29.6875	0.0000	0.0000
10:20:49	20.9473	22.1924	86.1328	82.7637	82.8369	82.1777	81.8115	82.0312	81.6650	81.7383	81.8115	81.2988	24.9756	19.7021	8.9355	10.8398	31.3721	29.6875	0.0000	0.0000
10:20:50	20.8740	22.0459	86.0596	82.7637	82.8369	82.1777	81.8848	81.9580	81.6650	81.9580	81.8115	81.2256	24.6826	19.7021	9.0088	10.9131	31.3721	29.6875	0.0000	0.0000
10:20:51	20.8008	22.0459	86.0596	82.7637	82.8369	82.1045	81.8115	82.0312	81.5918	81.8848	81.8115	81.1523	24.8291	19.6289	9.0820	10.9863	31.3721	29.6875	0.0000	0.0000
10:20:52	20.8008	21.9727	86.0596	82.7637	82.8369	82.1777	81.8115	82.1045	81.5186	81.7383	81.8115	81.1523	24.9023	19.6289	9.2285	10.9863	31.3721	29.6875	0.0000	0.0000
10:20:53	20.8008	22.0459	85.9863	82.9102	82.8369	82.1777	81.8115	82.0312	81.6650	81.8115	81.8115	81.2256	24.6826	19.6289	9.1553	10.7666	31.4941	29.6875	0.0000	0.0000
10:20:54	20.8740	22.0459	86.1328	82.7637	82.8369	82.1777	81.8115	82.0312	81.6650	81.8115	81.8115	81.0791	24.8291	19.6289	9.0820	10.8398	31.4941	29.6875	0.0000	0.0000
10:20:55	20.8008	22.0459	86.1328	82.7637	82.7637	82.1777	81.8115	82.0312	81.6650	81.9580	81.8115	81.2988	24.9023	19.6289	9.0088	10.9131	31.4941	29.6875	0.0000	0.0000
10:20:56	20.8008	22.0459	86.1328	82.7637	82.8369	82.1777	81.8115	81.9580	81.5918	81.7383	81.7383	81.2256	24.8291	19.7021	9.1553	10.8398	31.6162	29.6875	0.0000	0.0000
10:20:57	20.8740	22.1924	86.1328	82.7637	82.6904	82.1777	81.8115	82.0312	81.7383	81.6650	81.8115	81.2256	24.8291	19.7754	9.0088	10.7666	31.4941	29.6875	0.0000	0.0000
10:20:58	20.8740	22.1924	86.0596	82.7637	82.8369	82.1045	81.8115	82.0312	81.5918	81.9580	81.8115	81.2256	24.7559	19.5557	9.0088	10.9131	31.7383	29.6875	0.0000	0.0000
10:20:59	20.8740	22.0459	85.9863	82.8369	82.7637	82.1777	81.8115	82.0312	81.5918	81.8115	81.8848	81.1523	24.7559	19.6289	9.2285	10.8398	31.8604	29.5898	0.0000	0.0000
10:21:00	20.8740	22.1191	86.0596	82.7637	82.8369	82.1777	81.8115	81.9580	81.5918	81.8848	81.8848	81.2256	24.7559	19.5557	9.0820	10.9863	31.6162	29.5898	0.0000	0.0000
10:21:01	20.8740	22.1191	85.9863	82.7637	82.7637	82.1777	81.8115	81.9580	81.7383	81.8848	81.8848	81.2988	24.8291	19.5557	9.0820	10.7666	31.6162	29.6875	0.0000	0.0000
10:21:02	20.8740	22.1191	86.1328	82.7637	82.7637	82.1777	81.8115	82.0312	81.5918	81.8848	81.8848	81.2256	24.6826	19.5557	9.0820	10.9131	31.4941	29.6875	0.0000	0.0000
10:21:03	20.8740	22.1191	86.0596	82.7637	82.7637	82.1045	81.7383	81.9580	81.5918	81.8115	81.8115	81.2256	24.8291	19.6289	9.0820	10.7666	31.3721	29.7852	0.0000	0.0000
10:21:04	20.8740	22.0459	86.0596	82.7637	82.6904	82.1777	81.8115	82.0312	81.7383	81.7383	81.6650	81.2256	24.7559	19.7754	9.1553	10.8398	31.3721	29.6875	0.0000	0.0000
10:21:05	20.9473	22.0459	86.0596	82.7637	82.7637	82.1777	81.7383	82.0312	81.6650	81.9580	81.8848	81.1523	24.6094	19.7021	9.0820	10.9131	31.3721	29.6875	0.0000	0.0000
10:21:06	20.9473	22.0459	86.1328	82.6904	82.6904	82.1777	81.7383	82.0312	81.6650	81.8115	81.8115	81.1523	24.6826	19.7021	9.1553	10.9863	31.3721	29.6875	0.0000	0.0000
10:21:07	20.8740	22.0459	86.1328	82.7637	82.6904	82.1045	81.8115	81.9580	81.5918	81.8115	81.8115	81.2256	24.7559	19.7021	9.0088	10.9131	31.3721	29.6875	0.0000	0.0000
10:21:08	20.9473	22.1924	86.1328	82.7637	82.6172	82.1045	81.8115	81.9580	81.5186	81.8115	81.7383	81.2988	24.6826	19.7754	9.0820	10.7666	31.6162	29.6875	0.0000	0.0000
10:21:09	20.9473	22.1191	86.1328	82.6904	82.6172	82.1777	81.8115	81.9580	81.6650	81.8848	81.6650	81.2256	24.7559	19.6289	9.1553	10.7666	31.6162	29.6875	0.0000	0.0000
10:21:10	20.9473	22.1924	86.1328	82.6904	82.6172	82.1045	81.8115	82.0312	81.5918	81.8115	81.8115	81.2988	24.6826	19.7021	9.0088	10.8398	31.7383	29.6875	0.0000	0.0000
10:21:11	20.9473	22.1191	86.1328	82.6904	82.7637	82.1045	81.8115	81.9580	81.5918	81.8115	81.8115	81.2256	24.7559	19.5557	9.0820	10.7666	31.8604	29.6875	0.0000	0.0000
10:21:12	20.9473	22.1191	86.1328	82.6904	82.6172	82.1045	81.8115	81.9580	81.5918	81.6650	81.7383	80.9326	24.6094	19.6289	9.1553	10.6934	31.9824	29.6875	0.0000	0.0000
10:21:13	20.9473	22.1191	86.1328	82.6904	82.6904	82.0312	81.8115	81.9580	81.5918	81.9580	81.7383	81.1523	24.6826	19.7754	9.1553	10.7666	31.8604	29.6875	0.0000	0.0000
10:21:14	20.9473	22.1191	86.1328	82.6904	82.6172	82.1045	81.7383	81.9580	81.5186	81.8115	81.8115	81.1523	24.9023	19.6289	9.0088	10.7666	32.1045	29.6875	0.0000	0.0000
10:21:15	20.9473	22.0459	86.1328	82.6172	82.5439	82.0312	81.8115	81.9580	81.5918	81.8848	81.6650	81.1523	24.9023	19.6289	9.0820	10.7666	32.1045	29.6875	0.0000	0.0000
10:21:16	20.9473	22.1191	86.1328	82.6904	82.5439	82.1045	81.7383	81.9580	81.5918	81.5918	81.8115	81.1523	24.6094	19.6289	9.0820	10.8398	32.1045	29.6875	0.0000	0.0000
10:21:17	20.8740	22.1924	86.1328	82.6904	82.6172	82.1045	81.7383	81.9580	81.5186	81.7383	81.6650	81.0791	24.9023	19.5557	9.0820	10.6934	32.3486	29.6875	0.0000	0.0000
10:21:18	20.8008	22.0459	86.0596	82.6904	82.6172	82.0312	81.8115	82.0312	81.5918	81.7383	81.7383	81.0791	24.8291	19.7754	9.0088	10.7666	32.3486	29.7852	0.0000	0.0000
10:21:19	20.8740	22.1191	86.1328	82.6172	82.5439	82.0312	81.7383	81.9580	81.5186	81.7383	81.7383	80.9326	24.7559	19.6289	9.0820	10.5469	32.3486	29.6875	0.0000	0.0000
10:21:20	20.8008	22.1924	86.1328	82.6172	82.5439	82.1045	81.8115	81.9580	81.5186	81.8115	81.5186	80.9326	24.7559	19.8486	9.1553	10.4736	32.5928	29.6875	0.0000	0.0000
10:21:21	20.8740	22.0459	86.1328	82.6172	82.5439	82.0312	81.7383	81.8848	81.5186	81.8848	81.6650	80.9326	24.7559	19.7021	9.0820	10.7666	32.8369	29.6875	0.0000	0.0000
10:21:22	20.8740	22.1191	86.1328	82.5439	82.6172	82.0312	81.8115	81.8848	81.5918	81.6650	81.7383	80.9326	24.7559	19.6289	9.1553	10.4736	32.7148	29.6875	0.0000	0.0000
10:21:23	20.9473	22.0459	86.1328	82.6904	82.5439	82.1045	81.8115	81.9580	81.5186	81.8848	81.9580	81.0791	24.9023	19.7021	9.1553	10.5469	33.0811	29.6875	0.0000	0.0000
10:21:24	20.8740	22.1191	86.1328	82.6172	82.6172	82.0312	81.7383	81.9580	81.5918	81.8115	81.8848	81.1523	24.7559	19.6289	9.0820	10.6934	33.0811	29.6875	0.0000	0.0000
10:21:25	20.9473	22.1191	86.1328	82.6172	82.6172	82.1045	81.7383	81.9580	81.5918	81.7383	81.5918	81.2988	24.6826	19.8486	8.9355	10.4736	33.2031	29.6875	0.0000	0.0000
10:21:26	21.0205	22.1191	86.1328	82.5439	82.5439	82.0312	81.7383	81.9580	81.7383	81.8115	81.6650	81.0791	24.8291	19.7021	9.0820	10.7666	33.2031	29.6875	0.0000	0.0000
10:21:27	20.8740	22.1191	86.0596	82.6172	82.6172	82.0312	81.8115	81.9580	81.5186	81.8848	81.8848	81.0059	24.7559	19.6289	9.1553	10.5469	33.2031	29.6875	0.0000	0.0000
10:21:28	20.8740	22.1924	86.0596	82.5439	82.5439	82.0312	81.8115	81.9580	81.4453	81.8115	81.7383	81.2256	24.7559	19.6289	9.0820	10.4736	33.2031	29.6875	0.0000	0.0000
10:21:29	20.8740	22.1191	86.0596	82.5439	82.5439	82.0312	81.7383	81.9580	81.5918	81.6650	81.6650	81.0791	24.7559	19.6289	9.1553	10.5469	33.0811	29.6875	0.0000	0.0000
10:21:30	20.8740	22.1191	86.0596	82.5439	82.5439	82.0312	81.8115	81.9580	81.5186	81.8848	81.8115	81.1523	24.7559	19.6289	9.1553	10.6201	33.2031	29.6875	0.0000	0.0000
10:21:31	20.8740	22.0459	86.0596	82.6172	82.5439	82.1045	81.7383	81.9580	81.5186	81.8115	81.7383	81.2256	24.6826	19.7021	9.0820	10.6201	33.2031	29.6875	0.0000	0.0000
10:21:32	20.8740	22.1924	86.0596	82.5439	82.5439	82.0312	81.8115	81.9580	81.6650	81.7383	81.7383	80.9326	24.7559	19.6289	9.0820	10.6201	33.2031	29.6875	0.0000	0.0000
10:21:33	21.0205	22.1191	85.9863	82.5439	82.5439	82.0312	81.8115	81.9580	81.6650	81.8115	81.6650	81.1523	24.7559	19.6289	9.0088	10.6201	33.0811	29.6875	0.0000	0.0000
10:21:34	20.8740	22.1191	86.0596	82.5439	82.5439	81.9580	81.8115	81.9580	81.6650	81.7383	81.6650	81.2256	24.6094	19.6289	9.0088	10.6934	33.0811	29.6875	0.0000	0.0000
10:21:35	20.9473	22.1191	86.0596	82.6172	82.5439	82.0312	81.8115	81.9580	81.5186	81.8115	81.8115	81.0791	24.8291	19.6289	9.0820	10.6201	33.2031	29.6875	0.0000	0.0000
10:21:36	20.9473	22.1924	86.0596	82.4707	82.6172	82.1045	81.7383	81.8848	81.5186	81.7383	81.8115	81.0791	24.7559	19.6289	9.0088	10.6201	33.0811	29.6875	0.0000	0.0000
10:21:37	21.0205	22.2656	86.0596	82.4707	82.5439	81.9580	81.7383	81.9580	81.6650	81.8848	81.7383	81.1523	24.9023	19.5557	9.1553	10.5469	33.0811	29.7852	0.0000	0.0000
10:21:38	20.9473	22.1191	86.0596	82.5439	82.6904	82.0312	81.7383	81.9580	81.5918	81.7383	81.6650	81.2256	24.6826	19.6289	9.0820	10.7666	33.2031	29.6875	0.0000	0.0000
10:21:39	21.0205	22.1191	86.0596	82.4707	82.4707	81.9580	81.7383	81.8848	81.5186	81.8115	81.6650	81.0791	24.6094	19.6289	9.1553	10.4736	33.0811	29.5898	0.0000	0.0000
10:21:40	20.9473	22.1191	85.9863	82.4707	82.5439	81.9580	81.7383	81.9580	81.5918	81.7383	81.7383	81.2256	24.8291	19.5557	9.1553	10.5469	33.2031	29.6875	0.0000	0.0000
10:21:41	20.9473	22.1924	85.9131	82.5439	82.4707	82.0312	81.7383	82.0312	81.5186	81.7383	81.6650	81.1523	24.6826	19.5557	8.9355	10.5469	33.2031	29.6875	0.0000	0.0000
10:21:42	20.8740	22.1924	85.9863	82.5439	82.5439	82.0312	81.7383	81.8848	81.5918	81.8848	81.8115	81.2256	24.6826	19.7021	9.0088	10.5469	32.9590	29.6875	0.0000	0.0000
10:21:43	20.9473	22.1191	85.8398	82.5439	82.5439	82.0312	81.8115	81.9580	81.5918	81.7383	81.8115	81.0791	24.7559	19.7754	9.0820	10.6201	33.0811	29.6875	0.0000	0.0000
10:21:44	20.9473	22.1191	85.9131	82.4707	82.5439	82.0312	81.8115	81.9580	81.5918	81.8115	81.7383	81.0791	24.6826	19.7754	9.0820	10.6201	32.8369	29.6875	0.0000	0.0000
10:21:45	21.0205	22.1924	85.9131	82.4707	82.4707	82.0312	81.8115	81.8848	81.5186	81.9580	81.7383	81.1523	24.7559	19.7021	9.0088	10.6201	32.7148	29.5898	0.0000	0.0000
10:21:46	20.9473	22.1924	85.9863	82.4707	82.4707	81.9580	81.8115	81.9580	81.7383	81.7383	81.6650	81.2256	24.9023	19.8486	9.0820	10.6934	32.9590	29.6875	0.0000	0.0000
10:21:47	21.0205	22.1191	86.0596	82.4707	82.4707	82.1045	81.7383	82.0312	81.5918	81.8115	81.8115	81.2256	24.7559	19.5557	9.1553	10.8398	33.0811	29.6875	0.0000	0.0000
10:21:48	21.0205	22.1924	86.0596	82.4707	82.4707	82.1045	81.7383	82.0312	81.5918	81.9580	81.6650	81.2988	24.7559	19.6289	9.0088	10.7666	33.0811	29.6875	0.0000	0.0000
10:21:49	20.9473	22.1191	86.0596	82.3975	82.4707	82.0312	81.8115	81.9580	81.5186	81.8115	81.7383	81.2256	24.7559	19.7021	9.1553	10.9131	33.2031	29.6875	0.0000	0.0000
10:21:50	20.9473	22.1924	85.9863	82.4707	82.5439	82.0312	81.7383	81.9580	81.5918	81.7383	81.8848	81.2256	24.7559	19.6289	9.2285	10.8398	33.0811	29.6875	0.0000	0.0000
10:21:51	20.9473	22.1924	85.9863	82.4707	82.5439	82.0312	81.8115	82.0312	81.6650	81.8848	82.0312	81.2256	24.8291	19.6289	9.0820	10.8398	32.9590	29.6875	0.0000	0.0000
10:21:52	20.8740	22.1924	85.9131	82.4707	82.4707	82.0312	81.8115	81.9580	81.5918	81.8848	81.8848	81.2256	24.6826	19.7021	9.0820	10.8398	32.8369	29.6875	0.0000	0.0000
10:21:53	20.9473	22.1924	85.8398	82.3975	82.3975	82.0312	81.8115	81.8848	81.5186	81.8115	81.8115	81.3721	24.8291	19.6289	9.0088	10.8398	32.8369	29.6875	0.0000	0.0000
